Year,Type,Fund_Name,Assets,Liabilities,County
2015,police,Marengo Police Pension Fund,4889690.52,11202919.55,McHenry
2015,police,Marion Police Pension Fund,10217393.64,16982431.98,Williamson
2015,police,Markham Police Pension Fund,17154318.9,23894714.65,Cook
2015,police,Marseilles Police Pension Fund,3378458.98,4233998.3,LaSalle
2015,police,Maryville Police Pension Fund,2326482.5,4543700.1,Madison
2015,police,Mascoutah Police Pension Fund,4565114.68,6284720.82,St. Clair
2015,police,Matteson Police Pension Fund,22249194.4,40218746.83,Cook
2015,police,Mattoon Police Pension Fund,17345255.26,36892301.97,Coles
2015,police,Maywood Police Pension Fund,17682298.73,53287858.4,Cook
2015,police,Mccook Police Pension Fund,8983429.2,17795601.86,Cook
2015,police,Mchenry Police Pension Fund,21106537.47,39893506.94,McHenry
2015,police,Melrose Park Police Pension Fund,22521150.25,67497910.14,Cook
2015,police,Mendota Police Pension Fund,5347242.77,9601322.24,LaSalle
2015,police,Metropolis Police Pension Fund,5498624.83,8596479.8,Massac
2015,police,Midlothian Police Pension Fund,13955847.22,18369692.42,Cook
2015,police,Milan Police Pension Fund,5957699.16,11426369.45,Rock Island
2015,police,Minooka Police Pension Fund,5326011.99,7439921.04,Grundy
2015,police,Mokena Police Pension Fund,16422364.45,19793151.88,Will
2015,police,Moline Police Pension Fund,36362512.4,85573193.44,Rock Island
2015,police,Monee Police Pension Fund,972891.29,4607452.2,Will
2015,police,Monmouth Police Pension Fund,6808706.21,12889461.3,Warren
2015,police,Montgomery Police Pension Fund,8186474.42,12786979.1,Kane
2015,police,Monticello Police Pension Fund,1041659.76,3059041.47,Piatt
2015,police,Morris Police Pension Fund,12842202.77,19499354.44,Grundy
2015,police,Morton Grove Police Pension Fund,32012137.23,60804597.41,Cook
2015,police,Morton Police Pension Fund,11051503.24,14121141.42,Tazewell
2015,police,Mt Carmel Police Pension Fund,3769184.31,7343490.85,Wabash
2015,police,Mt Prospect Police Pension Fund,59494123.6,104534204.2,Cook
2015,police,Mt Vernon Police Pension Fund,18021119.19,26240808.11,Jefferson
2015,police,Mt Zion Police Pension Fund,601491.62,1777128.17,Macon
2015,police,Mundelein Police Pension Fund,24574081.68,42936940.99,Lake
2015,police,Murphysboro Police Pension Fund,5319803.01,9756321.63,Jackson
2015,police,Naperville Police Pension Fund,145691586.3,188923746.2,DuPage
2015,police,New Lenox Police Pension Fund,16939905.3,25948955.22,Will
2015,police,Niles Police Pension Fund,29807576.91,75016449.51,Cook
2015,police,Normal Police Pension Fund,32142575.59,60149569.73,McLean
2015,police,Norridge Police Pension Fund,24555590.33,40892067.75,Cook
2015,police,North Aurora Police Pension Fund,13497164.47,20392746.82,Kane
2015,police,North Chicago Police Pension Fund,17127483.51,47005338.51,Lake
2015,police,North Riverside Police Pension Fund,15229094.46,36000609.27,Cook
2015,police,Northbrook Police Pension Fund,44921896.77,79654288.06,Cook
2015,police,Northfield Police Pension Fund,14801658.01,27114208.74,Cook
2015,police,Northlake Police Pension Fund,17104132.07,29392387.53,Cook
2015,police,Oak Brook Police Pension Fund,34014756,50530647.05,Cook
2015,police,Oak Forest Police Pension Fund,26354559.56,42404378.04,Cook
2015,police,Oak Lawn Police Pension Fund,74797543.21,138768987.2,Cook
2015,police,Oak Park Police Pension Fund,87107413.4,147619710.8,Cook
2015,police,Oakbrook Terrace Police Pension Fund,10454106.73,19992646.48,DuPage
2015,police,O'Fallon Police Pension Fund,24861595.42,29907981.81,St. Clair
2015,police,Oglesby Police Pension Fund,3084462.92,6013299.83,LaSalle
2015,police,Olney Police Pension Fund,4270212.88,10762713.21,Richland
2015,police,Olympia Fields Police Pension Fund,8278694.32,18829065.28,Cook
2015,police,Orland Hills Police Pension Fund,2909142.07,7695014.36,Cook
2015,police,Orland Park Police Pension Fund,75332732.23,98681823.11,Cook
2015,police,Oswego Police Pension Fund,21213505.21,26743504.54,Kendall
2015,police,Ottawa Police Pension Fund,17786588.66,25597165.94,LaSalle
2015,police,Palatine Police Pension Fund,64707712.81,111611664.1,Cook
2015,police,Palos Heights Police Pension Fund,17610321.1,34717562.08,Cook
2015,police,Palos Hills Police Pension Fund,16223863.64,28900111.81,Cook
2015,police,Palos Park Police Pension Fund,2414657.17,5876904.67,Cook
2015,police,Pana Police Pension Fund,2928385.67,6855295.82,Christian
2015,police,Paris Police Pension Fund,5807721.12,8833660.25,Edgar
2015,police,Park City Police Pension Fund,1361466.49,6518190.42,Lake
2015,police,Park Forest Police Pension Fund,20050373.37,40322551.01,Cook
2015,police,Park Ridge Police Pension Fund,42829924.59,65728294.83,Cook
2015,police,Pekin Police Pension Fund,28558287.64,47257630.73,Tazewell
2015,police,Peoria Heights Police Pension Fund,1939212.12,5065684.87,Peoria
2015,police,Peoria Police Pension Fund,158864228.3,274094429.4,Peoria
2015,police,Peotone Police Pension Fund,1247472.46,4816199.09,Will
2015,police,Peru Police Pension Fund,8250316.08,17626585.06,LaSalle
2015,police,Pinckneyville Police Pension Fund,643405.34,3464681.22,Perry
2015,police,Plainfield Police Pension Fund,23654388.3,28203116.3,Kendall
2015,police,Plano Police Pension Fund,5081176.76,7385317.7,Kendall
2015,police,Pontiac Police Pension Fund,8976455.75,13423047.96,Livingston
2015,police,Pontoon Beach Police Pension Fund,4071421.75,9498387.01,Madison
2015,police,Posen Police Pension Fund,3814046.81,5440069.44,Cook
2015,police,Princeton Police Pension Fund,7484579.6,9718261.62,Bureau
2015,police,Prospect Heights Police Pension Fund,12699178.38,18243875.1,Cook
2015,police,Quincy Police Pension Fund,34098167.44,62559203.8,Adams
2015,police,Rantoul Police Pension Fund,16825958.49,25342560.79,Champaign
2015,police,Richton Park Police Pension Fund,13195082.26,22366323.67,Cook
2015,police,River Forest Police Pension Fund,21199813.72,37473001.79,Cook
2015,police,River Grove Police Pension Fund,7661598.42,23618242.41,Cook
2015,police,Riverdale Police Pension Fund,15458504.23,36002278.52,Cook
2015,police,Riverside Police Pension Fund,8722400.76,23656403.94,Cook
2015,police,Robbins Police Pension Fund,317594.35,1639702.12,Cook
2015,police,Robinson Police Pension Fund,4795899.67,6546522.07,Crawford
2015,police,Rochelle Police Pension Fund,11290520.92,15278887.65,Ogle
2015,police,Rock Falls Police Pension Fund,7325883.16,12915302.8,Whiteside
2015,police,Rock Island Police Pension Fund,32733558.77,81610717.27,Rock Island
2015,police,Rockford Police Pension Fund,181068903.1,312501771.9,Winnebago
2015,police,Rockton Police Pension Fund,3845410.52,5038271.39,Winnebago
2015,police,Rolling Meadows Police Pension Fund,36286304.98,67414155.32,Cook
2015,police,Romeoville Police Pension Fund,33499534.23,48910567.42,Will
2015,police,Roscoe Police Pension Fund,3004518.04,5862821.54,Winnebago
2015,police,Roselle Police Pension Fund,23377899.21,38855653.61,Cook
2015,police,Round Lake Beach Police Pension Fund,18607699.98,26831649.41,Lake
2015,police,Round Lake Park Police Pension Fund,1693420.47,7830259.04,Lake
2015,police,Round Lake Police Pension Fund,6232142.3,9779096.51,Lake
2015,police,Salem Police Pension Fund,5447319.28,10595638.8,Marion
2015,police,Sandwich Police Pension Fund,4185169.88,8407877.25,DeKalb
2015,police,Sauk Village Police Pension Fund,5856795.3,13118245.71,Cook
2015,police,Savanna Police Pension Fund,1974306.63,4533748.52,Carroll
2015,police,Schaumburg Police Pension Fund,98246251.8,162553369.9,Cook
2015,police,Schiller Park Police Pension Fund,16863550.57,36474305.86,Cook
2015,police,Shelbyville Police Pension Fund,2243982.96,4532073.83,Shelby
2015,police,Shiloh Police Pension Fund,4122693.36,5165653.67,St. Clair
2015,police,Shorewood Police Pension Fund,11304846.85,12416551.28,Will
2015,police,Silvis Police Pension Fund,6165467.73,11120707.71,Rock Island
2015,police,Skokie Police Pension Fund,81966519.33,132455749.8,Cook
2015,police,South Barrington Police Pension Fund,8237551.31,13541805.66,Cook
2015,police,South Beloit Police Pension Fund,2992475.58,4987710.58,Winnebago
2015,police,South Chicago Heights Police Pension Fund,3651748.29,6168027.11,Cook
2015,police,South Elgin Police Pension Fund,13180420.83,21965770.54,Kane
2015,police,South Holland Police Pension Fund,23449004.74,34578124.63,Cook
2015,police,Spring Grove Police Pension Fund,2367164.38,5632677.61,McHenry
2015,police,Spring Valley Police Pension Fund,3961372.93,5334762.17,Bureau
2015,police,Springfield Police Pension Fund,142332127,264739978.5,Sangamon
2015,police,St Charles Police Pension Fund,31528633.46,54339543.02,DuPage
2015,police,Staunton Police Pension Fund,938478.68,2252822.25,Macoupin
2015,police,Steger Police Pension Fund,6186595.38,8760831,Cook
2015,police,Sterling Police Pension Fund,13283947.96,21562318.95,Whiteside
2015,police,Stickney Police Pension Fund,5521323.69,16361348.22,Cook
2015,police,Stone Park Police Pensionfund,3530455.04,17822623,Cook
2015,police,Streamwood Police Pension Fund,42917587.41,58930544.48,Cook
2015,police,Streator Police Pension Fund,9373818.54,19641744.58,LaSalle
2015,police,Sugar Grove Police Pension Fund,2976954.11,7049935.05,Kane
2015,police,Summit Police Pension Fund,9373070.94,28834725.73,Cook
2015,police,Swansea Police Pension Fund,9019072.07,14236304.43,St. Clair
2015,police,Sycamore Police Pension Fund,11971138.71,17621868.04,DeKalb
2015,police,Taylorville Police Pension Fund,6664645.67,10152198.18,Christian
2015,police,Tinley Park Police Pension Fund,58564436.24,78008704.87,Cook
2015,police,Troy Police Pension Fund,7231956.29,9303179.61,Madison
2015,police,University Park Policemens Pension Fund,6743185.57,10947477.1,Cook
2015,police,Urbana Police Pension Fund,35889194.71,47219875.09,Champaign
2015,police,Vandalia Police Pension Fund,4678334.73,7301049.66,Fayette
2015,police,Venice Police Pension Fund,446399.54,1830954.36,Madison
2015,police,Vernon Hills Police Pension Fund,39087001.34,47653841.4,Lake
2015,police,Villa Park Police Pension Fund,26718124.93,46564106.64,DuPage
2015,police,Warrenville Police Pension Fund,16296374.63,22622618.15,DuPage
2015,police,Washington Park Police Pension Fund,1937019.66,3471287.7,St. Clair
2015,police,Washington Police Pension Fund,6884420.76,11014089.89,Tazewell
2015,police,Waterloo Police Pension Fund,4895695.13,7865031.13,Monroe
2015,police,Watseka Police Pension Fund,2382564.1,9060641.31,Iroquois
2015,police,Wauconda Police Pension Fund,11021187.2,19628475.9,Lake
2015,police,Waukegan Police Pension Fund,78550693.02,159580703.4,Lake
2015,police,Wayne Police Pension Fund,1857553.43,4262073.54,DuPage
2015,police,West Chicago Police Pension Fund,24931567.49,43797511.09,DuPage
2015,police,West Dundee Police Pension Fund,10234084.05,17374669.51,Kane
2015,police,West Frankfort Police Pension Fund,5125649,10563042,Franklin
2015,police,Westchester Police Pension Fund,25989953.45,40776878.99,Cook
2015,police,Western Springs Police Pension Fund,14053579.82,24284271.72,Cook
2015,police,Westmont Police Pension Fund,26293033.59,55361252.56,DuPage
2015,police,Wheaton Police Pension Fund,48241548.07,74384867.75,DuPage
2015,police,Wheeling Police Pension Fund,46813993.84,69310018.97,Cook
2015,police,Willow Springs Police Pension Fund,1463043.87,9556572.91,Will
2015,police,Willowbrook Police Pension Fund,19095602.27,26350386.04,DuPage
2015,police,Wilmette Police Pension Fund,42359891.88,61253077.15,Cook
2015,police,Wilmington Police Pension Fund,4519455.99,7838257.92,Will
2015,police,Winfield Police Pension Fund,7993078.76,16523615.9,DuPage
2015,police,Winnetka Police Pension Fund,26084490.16,35408016.08,Cook
2015,police,Winthrop Harbor Police Pension Fund,3744719.73,4724517.82,Lake
2015,police,Wood Dale Police Pension Fund,22061635.61,35739871.18,DuPage
2015,police,Wood River Police Pension Fund,9524513.58,15297830.35,Madison
2015,police,Woodridge Police Pension Fund,32772711.25,59702092.64,DuPage
2015,police,Woodstock Police Pension Fund,19216363.26,29165993.93,McHenry
2015,police,Worth Police Pension Fund,10689120.14,25099301.76,Cook
2015,police,Yorkville Police Pension Fund,6470248.21,15760120.71,Kendall
2015,police,Zion Police Pension Fund,27921690.96,46851892.36,Lake
2014,fire,Addison Firefighters Pension Fund,41708252.32,67244700.29,DuPage
2014,fire,Algonquin Lake In The Hills FPD Pension Fund,16348995.47,21724013.47,Kane
2014,fire,Alsip Firefighters Pension Fund,21534721.42,38349393.43,Cook
2014,fire,Alton Firefighters Pension Fund,19283660.26,63230835.92,Madison
2014,fire,Anna Firefighters Pension Fund,1899027.82,3946368.54,Union
2014,fire,Arlington Heights Firefighters Pension Fund,81668367.26,125752382.2,Cook
2014,fire,Atwood FPD Firefighters Pension Fund,0,0,Douglas
2014,fire,Aurora Firefighters Pension Fund,136517946.1,255089344.6,DuPage
2014,fire,Barrington Firefighters Pension Fund,14736044.53,16207681.62,Cook
2014,fire,Bartlett FPD Firefighters Pension Fund,13570933.67,20619938.13,Cook
2014,fire,Batavia Firefighters Pension Fund,13591204.8,19844581.04,DuPage
2014,fire,Beach Park FPD Firefighters Pension Fund,821478.83,1506785.71,Lake
2014,fire,Beardstown Firefighters Pension Fund,881035.06,1551410,Cass
2014,fire,Belleville Firefighters Pension Fund,23523929.18,56572461.98,St. Clair
2014,fire,Bellwood Firefighters Pension Fund,21742731.2,33975309.33,Cook
2014,fire,Belvidere Firefighters Pension Fund,13361471.14,21688964.78,Boone
2014,fire,Bement FPD Firefighters Pension Fund,255454.57,779115.11,Piatt
2014,fire,Bensenville Firefighters Pension Fund,10409306.69,27264575.08,DuPage
2014,fire,Benton Firefighters Pension Fund,3567417.82,4197680.62,Franklin
2014,fire,Berwyn Firefighters Pension Fund,37777755.95,83479777.46,Cook
2014,fire,Bloomingdale FPD Firefighters Pension Fund,26029772.71,40094779.01,DuPage
2014,fire,Bloomington Firefighters Pension Fund,45910482.67,97041141.81,McLean
2014,fire,Blue Island Firefighters Pension Fund,6052519.35,20036938.56,Cook
2014,fire,Bolingbrook Firefighters Pension Fund,44804569.39,83052910.16,DuPage
2014,fire,Bourbonnais FPD Firefighters Pension Fund,1563847.19,2480322.29,Kankakee
2014,fire,Bradley Firefighters Pension Fund,563948,1414063.3,Kankakee
2014,fire,Bridgeview Firefighters Pension Fund,22052148.41,42174066.29,Will
2014,fire,Bristol-Kendall  Firefighter'S Pension Fund,219249.41,272330.63,Cook
2014,fire,Broadview Firefighters Pension Fund,19656462.34,36165274.68,Cook
2014,fire,Brookfield Firefighters Pension Fund,13525273.73,20915736.13,Cook
2014,fire,Buffalo Grove Firefighters Pension Fund,48220709.04,64448574.49,Cook
2014,fire,Burbank Firefighters Pension Fund,23942210.66,31154782.94,Cook
2014,fire,Burlington Community FPD Firefighters' Pension Fun,234651.77,510444.01,Cook
2014,fire,Byron FPD Firefighters Pension Fund,10654928.48,11753535.83,DuPage
2014,fire,Cairo Firefighters Pension Fund,522207.48,3669581.31,St. Clair
2014,fire,Calumet City Firefighters Pension Fund,30979100.59,61096349.19,Alexander
2014,fire,Canton Firefighters Pension Fund,7043835.5,15972812.05,Kane
2014,fire,Carbondale Firefighters Pension Fund,13537505.16,26068873.15,Fulton
2014,fire,Carbondale Township Firefighters Pension Fund,1019140.51,793984.1,Jackson
2014,fire,Carol Stream FPD Firefighters Pension Fund,32362203.05,43865752.74,White
2014,fire,Carpentersville Firefighters Pension Fund,17269413.67,24208166.06,DuPage
2014,fire,Carterville Firefighter'S Pension Fund,313757.79,834879.29,Kane
2014,fire,Cary FPD Firefighters Pension Fund,3343830.8,4164421.34,Williamson
2014,fire,Central Stickney FPD Firefighters Pension Fund,9295.95,0,St. Clair
2014,fire,Centralia Firefighters Pension Fund,11223121.62,17296616.95,St. Clair
2014,fire,Centralia FPD Firefighters Pension Fund,473417.47,759841.94,St. Clair
2014,fire,Champaign Firefighters Pension Fund,70885555.36,92304228.06,St. Clair
2014,fire,Channahon Fire Protection District Firefighters Pe,3799509.48,2734515.43,Champaign
2014,fire,Charleston Firefighters Pension Fund,13521560.13,28226804.09,Will
2014,fire,Chatham FPD Firefighter'S Pension Fund,2184886.12,4098563.6,Coles
2014,fire,Cherry Valley FPD Firefighter'S Pension Fund,2409151.53,3930890.59,Sangamon
2014,fire,Chicago Heights Firefighters Pension Fund,34738941.03,73147541.7,Randolph
2014,fire,Chicago Ridge Firefighters Pension Fund,10387628.81,16603668.96,Cook
2014,fire,Cicero Firefighters Pension Fund,29728344.43,95554143.91,Peoria
2014,fire,Clarendon Hills Firefighters Pension Fund,1086237.22,1578199.76,Cook
2014,fire,Clinton Firefighters Pension Fund,1616586.79,2605194.74,DuPage
2014,fire,Coal City Firefighter'S Pension Fund,720216.82,888285.17,DeWitt
2014,fire,Collinsville Firefighters Pension Fund,20917874.81,27621579.52,Grundy
2014,fire,Country Club Hills  Firefighters Pension Fund,6783354.62,12580204.69,Monroe
2014,fire,Countryside FPD Firefighters  Pension Fund,23664262.95,33570735.92,Cook
2014,fire,Crystal Lake Firefighters Pension Fund,24882348.87,36799670.4,Tazewell
2014,fire,Danville Firefighters Pension Fund,12869374.99,57420379.15,McHenry
2014,fire,Darien Woodridge FPD Firefighters Pension Fund,17506963.52,26270117.23,DuPage
