Year,Type,Name,Assets,Liabilities
2006,fire,BLUE ISLAND FIREFIGHTERS PENSION FUND             ,6207249.54,11622065.54
2006,fire,BOLINGBROOK FIREFIGHTERS PENSION FUND             ,30940408.11,44414356.879999995
2006,fire,BOURBONNAIS FPD FIREFIGHTERS PENSION FUND         ,191668.66,296073.65
2006,fire,BRADLEY FIREFIGHTERS PENSION FUND                 ,61578.28,170671.76
2006,fire,BRIDGEVIEW FIREFIGHTERS PENSION FUND              ,14417758.76,26811323.130000003
2006,fire,BROADVIEW FIREFIGHTERS PENSION FUND               ,16768003.44,28241359.439999998
2006,fire,BROOKFIELD FIREFIGHTERS PENSION FUND              ,7653953.87,11036317.059999999
2006,fire,BUFFALO GROVE FIREFIGHTERS PENSION FUND           ,21474064.69,29076462.44
2006,fire,BURBANK FIREFIGHTERS PENSION FUND                 ,14458184.7,17413159.47
2006,fire,BYRON FPD FIREFIGHTERS PENSION FUND               ,7621164.04,6756314.2
2006,fire,CAIRO FIREFIGHTERS PENSION FUND                   ,1136563.71,3182852.85
2006,fire,CALUMET CITY FIREFIGHTERS PENSION FUND            ,25857233.85,38281892.71
2006,fire,CANTON FIRE PENSION FUND                          ,6319420.01,9517104.41
2006,fire,CARBONDALE FIRE FIGHTER'S PENSION FUND            ,10979840.31,17127877.86
2006,fire,CARBONDALE TOWNSHIP FIREFIGHTERS PENSION FUND     ,617955.0,265228.39
2006,fire,CAROL STREAM FPD FIREFIGHTERS PENSION FUND        ,15634715.87,20116915.619999997
2006,fire,CARPENTERSVILLE FIREFIGHTERS PENSION FUND         ,7738370.62,10524447.16
2006,fire,CARY FPD FIREFIGHTERS PENSION FUND                ,1006282.93,1525045.87
2006,fire,CENTRAL STICKNEY FPD FIREFIGHTERS PENSION FUND    ,48440.1,113073.0
2006,fire,CENTRALIA FIREFIGHTERS PENSION FUND               ,8807548.82,12108934.68
2006,fire,CENTRALIA FPD FIREFIGHTERS PENSION FUND           ,476183.23,374825.0
2006,fire,CHAMPAIGN FIREFIGHTERS PENSION FUND               ,43712171.89,59147175.989999995
2006,fire,CHANNAHON FIRE PROTECTION DISTRICT FIREFIGHTERS PE,137186.17,178630.99
2006,fire,CHARLESTON FIREFIGHTERS PENSION FUND              ,12978745.74,18422385.490000002
2006,fire,CHATHAM FPD FIREFIGHTER'S PENSION FUND            ,235552.99,388621.12
2006,fire,CHERRY VALLEY FPD FIREFIGHTER'S PENSION FUND      ,32070.82,-17619.81
2006,fire,CHICAGO HEIGHTS FIREFIGHTERS PENSION FUND         ,33025478.0,50915981.72
2006,fire,CHICAGO RIDGE FIREFIGHTERS PENSION FUND           ,4550094.19,8160270.94
2006,fire,CICERO FIREFIGHTERS PENSION FUND                  ,20257273.91,64207756.4
2006,fire,CLARENDON HILLS FIREFIGHTERS PENSION FUND         ,608587.0,666520.69
2006,fire,CLINTON FIREFIGHTERS PENSION FUND                 ,884246.17,1296999.97
2006,fire,COLLINSVILLE FIREFIGHTERS PENSION FUND            ,16349698.04,16208456.129999999
2006,fire,COUNTRY CLUB HILLS  FIREFIGHTERS PENSION FUND     ,4277178.25,4651799.8100000005
2006,fire,COUNTRYSIDE FPD FIREFIGHTERS  PENSION FUND        ,15717430.2,17466311.28
2006,fire,CRYSTAL LAKE FIREFIGHTERS PENSION FUND            ,9841460.31,14488072.95
2006,fire,DANVILLE FIREFIGHTERS PENSION FUND                ,11919779.44,39217391.9
2006,fire,DARIEN WOODRIDGE FPD FIREFIGHTERS PENSION FUND    ,10183379.65,12145241.08
2006,fire,DECATUR FIREFIGHTERS PENSION FUND                 ,50323565.42,80793680.78999999
2006,fire,DEERFIELD-BANNOCKBURN FIRE PROTECTION DISTRICT    ,20374916.61,23360582.810000002
2006,fire,DEKALB FIREFIGHTERS PENSION FUND                  ,16110858.0,34838901.75
2006,fire,DES PLAINES FIREFIGHTERS PENSION FUND             ,54045464.65,82318329.32
2006,fire,DIXON COMMUNITY FPD FIREFIGHTER PENSION FUND      ,3550223.23,4349154.47
2006,fire,DIXON FIREFIGHTERS PENSION FUND                   ,7608074.89,10536829.91
2006,fire,DOLTON FIREFIGHTERS PENSION FUND                  ,9271828.11,10395151.280000001
2006,fire,DOWNERS GROVE FIREFIGHTERS PENSION FUND           ,25039870.02,34271988.55
2006,fire,DUQUOIN FIREFIGHTERS PENSION FUND                 ,1715796.96,3631149.21
2006,fire,EAST ALTON FIREFIGHTERS PENSION FUND              ,1974615.66,3786146.23
2006,fire,EAST DUNDEE/COUNTRYSIDE FPD FIREFIGHTERS PENSION F,613563.0,1326893.5899999999
2006,fire,EAST JOLIET FPD FIREFIGHTERS PENSION FUND         ,525247.0,157992.89
2006,fire,EAST MOLINE FIREFIGHTERS PENSION FUND             ,18614171.68,19763220.259999998
2006,fire,EAST PEORIA FIREFIGHTERS PENSION FUND             ,11621925.41,18687609.4
2006,fire,EAST ST LOUIS FIREFIGHTERS PENSION FUND           ,11272167.64,42141099.95
2006,fire,EDWARDSVILLE FIREFIGHTERS PENSION FUND            ,9395716.58,10229085.95
2006,fire,EFFINGHAM FIREFIGHTERS PENSION FUND               ,7083617.07,8521292.65
2006,fire,ELBURN/COUNTRYSIDE FPD FIREFIGHTERS PENSION FUND  ,1070409.18,1342077.3
2006,fire,ELGIN FIREFIGHTERS PENSION FUND                   ,46792818.54,81784107.94
2006,fire,ELK GROVE VILLAGE FIREFIGHTERS PENSION FUND       ,48086126.87,72039925.11
2006,fire,ELMHURST FIREFIGHTERS PENSION FUND                ,23027163.8,33110856.39
2006,fire,ELMWOOD PARK FIREFIGHTERS PENSION FUND            ,6809920.52,20038472.46
2006,fire,ELWOOD FIRE PROTECTION DISTRICT                   ,234916.33,213586.15
2006,fire,EVANSTON FIREFIGHTERS PENSION FUND                ,40560139.91,92876426.84
2006,fire,EVERGREEN PARK FIREFIGHTERS PENSION FUND          ,1359954.38,2134685.1399999997
2006,fire,FAIRFIELD FIREFIGHTERS PENSION FUND               ,1381194.65,2036497.37
2006,fire,FAIRVIEW/CASEYVILLE FPD FIREFIGHTERS  PENSION FUND,1341796.19,1425950.1099999999
2006,fire,FLOSSMOOR FIREFIGHTERS PENSION FUND               ,1663939.57,2006843.95
2006,fire,FOREST PARK FIREFIGHTERS PENSION FUND             ,13660198.64,20587392.6
2006,fire,FOREST VIEW FIREFIGHTERS PENSION FUND             ,2311714.96,3721610.1100000003
2006,fire,FOSTERBURG FPD FIREFIGHTERS PENSION FUND          ,500642.08,814506.08
2006,fire,FOX LAKE FIREFIGHTERS PENSION FUND                ,184341.32,0.0
2006,fire,FOX RIVER GROVE FPD FIREFIGHTERS PENSION FUND     ,62596.46,0.0
2006,fire,FRANKFORT FPD FIREFIGHTERS PENSION FUND           ,1556430.19,954439.48
2006,fire,FRANKLIN PARK FIREFIGHTERS PENSION FUND           ,18471114.85,33404424.25
2006,fire,FREEPORT FIREFIGHTERS PENSION FUND                ,24528748.46,28028434.61
2006,fire,GALESBURG FIRE FIGHTERS PENSION FUND              ,21648007.91,32333405.85
2006,fire,GENEVA FIREFIGHTERS PENSION FUND                  ,6215111.06,7425037.01
2006,fire,GLENCOE FIREFIGHTERS PENSION FUND                 ,527550.11,793246.0
2006,fire,GLENSIDE FPD FIREFIGHTERS PENSION FUND            ,4921662.44,8334730.63
2006,fire,GLENVIEW FIREFIGHTERS PENSION FUND                ,47007433.0,66098864.44
2006,fire,GLENWOOD FIREFIGHTERS PENSION FUND                ,1465329.92,1900229.44
2006,fire,GODFREY PAID FIREFIGHTERS PENSION FUND            ,3495164.52,4657076.21
2006,fire,GRANITE CITY FIREFIGHTERS PENSION FUND C/O GAIL VA,18545115.23,37325322.86
2006,fire,GRAYSLAKE FPD FIREFIGHTERS PENSION FUND           ,4587935.66,6725769.93
2006,fire,GREATER ROUND LAKE FPD FIREFIGHTERS PENSION FUND  ,5603692.17,7997479.79
2006,fire,GURNEE FIREFIGHTERS PENSION FUND                  ,11612687.77,15561334.53
2006,fire,HAMPSHIRE FPD FIREFIGHTERS PENSION FUND           ,399504.0,413376.61
2006,fire,HANOVER PARK FIREFIGHTERS PENSION FUND            ,7399273.36,11001111.76
2006,fire,HARRISBURG FIREFIGHTERS PENSION FUND              ,1796277.11,2881300.91
2006,fire,HARVARD FPD PENSION FUND                          ,40538.36,35193.73
2006,fire,HARVEY FIREFIGHTERS PENSION FUND                  ,16784589.74,29097550.189999998
2006,fire,HAZEL CREST FIREFIGHTERS PENSION FUND             ,3871161.44,3883152.25
2006,fire,HERRIN FIREFIGHTERS PENSION FUND                  ,3803113.42,7178453.66
2006,fire,HIGHLAND PARK FIREFIGHTERS PENSION FUND           ,26510988.21,43723178.519999996
2006,fire,HIGHWOOD FIREFIGHTERS PENSION FUND                ,1456997.1,1532053.6
2006,fire,HILLSBORO FIREFIGHTER'S PENSION FUND              ,122384.16,505758.24
2006,fire,HILLSIDE FIREFIGHTERS PENSION FUND                ,6454095.01,12914708.65
2006,fire,HINSDALE FIREFIGHTERS PENSION FUND                ,10981588.08,15600988.21
2006,fire,HOFFMAN ESTATES FIREFIGHTERS PENSION FUND         ,46594547.0,60725795.12
2006,fire,HOMER TOWNSHIP FPD FIREFIGHTERS PENSION FUND      ,581313.0,517773.81
2006,fire,HOMEWOOD FIREFIGHTERS PENSION FUND                ,7549480.0,8755949.01
2006,fire,HUNTLEY FPD FIREFIGHTERS PENSION FUND             ,3785610.91,4487149.27
2006,fire,ITASCA FPD #1 FIREFIGHTERS PENSION FUND           ,4017516.27,7575194.25
2006,fire,IVESDALE FPD FIREFIGHTERS PENSION FUND            ,27543.65,52134.52
2006,fire,JACKSONVILLE FIREFIGHTERS PENSION FUND            ,12836388.38,16486038.51
2006,fire,JEFFERSON FPD FIREFIGHTERS PENSION FUND           ,1033650.4,1452346.53
2006,fire,JOLIET FIREFIGHTERS PENSION FUND                  ,59590088.0,128424898.33
2006,fire,JUSTICE FIREFIGHTERS PENSION FUND                 ,349890.7,717663.0
2006,fire,KANKAKEE FIREFIGHTERS PENSION FUND                ,10363414.18,33413405.16
2006,fire,KEWANEE COMMUNITY FPD FIREFIGHTERS PENSION FUND   ,432612.91,600403.44
2006,fire,KEWANEE FIREFIGHTERS PENSION FUND                 ,6515111.0,9282964.34
2006,fire,LAGRANGE FIREFIGHTERS PENSION FUND                ,8822654.45,15352203.2
2006,fire,LAKE EGYPT FPD FIREFIGHTERS PENSION FUND          ,407374.45,197632.59
2006,fire,LAKE FOREST FIREFIGHTERS PENSION FUND             ,19247362.82,24280009.84
2006,fire,LAKE ZURICH FIREFIGHTERS PENSION FUND             ,7045484.74,15572890.62
2006,fire,LANSING FIREFIGHTERS PENSION FUND                 ,8351013.93,12877796.7
2006,fire,LASALLE FIREFIGHTERS PENSION FUND                 ,1202024.43,1544765.4300000002
2006,fire,LEMONT FPD FIREFIGHTERS PENSION FUND              ,7206865.76,10517656.19
2006,fire,LEYDEN FPD FIREFIGHTERS PENSION FUND              ,6770713.35,10538207.86
2006,fire,LIBERTYVILLE FIREFIGHTERS PENSION FUND            ,14146603.73,18931241.45
2006,fire,LINCOLN FIREFIGHTERS PENSION FUND                 ,7676582.0,11843633.93
2006,fire,LINCOLN RURAL FPD FIREFIGHTERS PENSION FUND       ,3395365.09,2056334.41
2006,fire,LINCOLNSHIRE-RIVERWOOD FPD FIREFIGHTERS PENSION FU,15357041.94,16586374.78
2006,fire,LISLE-WOODRIDGE FPD FIREFIGHTERS PENSION FUND     ,35278411.66,54195425.92
2006,fire,LITCHFIELD FIREFIGHTERS PENSION FUND              ,3263323.78,4134972.06
2006,fire,LOCKPORT TOWNSHIP FPD FIREFIGHTERS PENSION FUND   ,17111323.61,27818385.27
2006,fire,LOMBARD FIREFIGHTERS PENSION FUND                 ,28700523.53,36131289.55
2006,fire,LONG CREEK FPD FIREFIGHTERS PENSION FUND          ,519198.41,335694.19
2006,fire,LONG GROVE FIREMENS PENSION FUND                  ,506959.3,244002.02
2006,fire,LYONS FIREFIGHTERS PENSION FUND                   ,20621.01,249519.0
2006,fire,MACOMB FIREFIGHTERS PENSION FUND                  ,9558003.0,12220151.81
2006,fire,MANTENO COMMUNITY FPD FIREFIGHTERS PENSION FUND   ,1516763.25,1635044.17
2006,fire,MARION FIREFIGHTERS PENSION FUND                  ,5274553.78,7602790.9
2006,fire,MARKHAM FIREFIGHTERS PENSION FUND                 ,2134115.81,2172105.78
2006,fire,MARYVILLE FIREFIGHTER'S PENSION FUND              ,77088.26,297459.27
2006,fire,MATTESON FIREFIGHTERS PENSION FUND                ,12748864.34,16487663.61
2006,fire,MATTOON FIREFIGHTERS PENSION FUND                 ,15801052.89,26768721.62
2006,fire,MAYWOOD FIREFIGHTERS PENSION FUND                 ,13643728.87,27941168.509999998
2006,fire,MCCOOK FIREFIGHTERS PENSION FUND                  ,203837.94,741518.0900000001
2006,fire,MELROSE PARK FIREFIGHTERS PENSION FUND            ,26767762.46,51336393.82
2006,fire,MENDOTA FIREFIGHTERS PENSION FUND                 ,1177248.44,1709374.0
2006,fire,METROPOLIS FIREFIGHTERS PENSION FUND              ,1915695.04,2773885.84
2006,fire,MIDLOTHIAN FIREFIGHTERS PENSION FUND              ,6630368.0,8570413.95
2006,fire,MINOOKA FPD FIREFIGHTERS PENSION FUND             ,380967.06,1073769.8599999999
2006,fire,MOKENA FPD FIREFIGHTERS PENSION FUND              ,2257593.05,3015093.86
2006,fire,MOLINE FIREFIGHTERS PENSION FUND                  ,28436476.2,56200580.39
2006,fire,MONMOUTH FIREFIGHTERS PENSION FUND                ,4025425.68,6980514.58
2006,fire,MORTON GROVE FIREFIGHTERS PENSION FUND            ,20967403.59,36861348.92
2006,fire,MT CARMEL FIREFIGHTERS PENSION FUND               ,1214157.1,1296798.97
2006,fire,MT PROSPECT FIREFIGHTERS PENSION FUND             ,40166884.03,59571616.14
2006,fire,MT VERNON FIREFIGHTERS PENSION FUND               ,10996260.55,16845558.41
2006,fire,MT ZION FPD FIREFIGHTERS PENSION FUND             ,553586.69,567504.6
2006,fire,MUNDELEIN FIREFIGHTERS PENSION FUND               ,10346010.87,11758774.469999999
2006,fire,MURPHYSBORO FIREFIGHTERS PENSION FUND             ,2601507.64,4280366.6899999995
2006,fire,NAPERVILLE FIREFIGHTERS PENSION FUND              ,62653492.53,81602755.22
2006,fire,NEW LENOX FPD FIREFIGHTERS PENSION FUND           ,1063784.87,887440.41
2006,fire,NEWPORT TOWNSHIP FPD FIREFIGHTERS PENSION FUND    ,158896.68,208366.06
2006,fire,NILES FIREFIGHTERS PENSION FUND                   ,26524143.55,40590757.510000005
2006,fire,NORMAL FIREFIGHTERS PENSION FUND                  ,17854876.0,26987272.740000002
2006,fire,NORTH AURORA FPD FIREFIGHTERS PENSION FUND        ,794272.0,990296.47
2006,fire,NORTH CHICAGO FIREFIGHTERS PENSION FUND           ,8395957.95,15342087.09
2006,fire,NORTH MAINE FPD FIREFIGHTERS PENSION FUND         ,10549234.06,18772895.509999998
2006,fire,NORTH PALOS FPD FIREFIGHTERS PENSION FUND         ,5203782.0,7014704.21
2006,fire,NORTH RIVERSIDE FIREFIGHTERS PENSION FUND         ,8044548.28,13307657.059999999
2006,fire,NORTHBROOK FIREFIGHTERS PENSION FUND              ,36333428.78,43634375.519999996
2006,fire,NORTHLAKE FPD FIREFIGHTERS PENSION FUND           ,6628756.76,11012170.05
2006,fire,NORTHWEST HOMER FPD FIREFIGHTERS PENSION FUND     ,1623071.49,1827906.74
2006,fire,NORTHWEST ST CLAIR COUNTY FPD FIREFIGHTERS PENSION,271729.89,294991.95
2006,fire,NORWOOD PARK FPD FIREFIGHTERS PENSION FUND        ,9710507.57,16716426.780000001
2006,fire,NUNDA RURAL FPD FIREFIGHTERS PENSION FUND         ,4931.26,236361.0
2006,fire,OAK BROOK FIREFIGHTERS PENSION FUND               ,21712684.23,28640441.380000003
2006,fire,OAK FOREST FIREFIGHTERS PENSION FUND              ,10201056.09,12971206.6
2006,fire,OAK LAWN FIREFIGHTERS PENSION FUND                ,59272734.86,81775414.09
2006,fire,OAK PARK FIREFIGHTERS PENSION FUND                ,38557325.43,72954612.55
2006,fire,OAKBROOK TERRACE FPD FIREFIGHTERS PENSION FUND    ,599722.0,1005339.57
2006,fire,OLNEY FIREFIGHTERS PENSION FUND                   ,1838718.22,2132881.11
2006,fire,ORLAND FPD FIREFIGHTERS PENSION FUND              ,46939028.87,53536247.65
2006,fire,OSWEGO FPD FIREFIGHTERS PENSION FUND              ,112714.77,160898.68
2006,fire,OTTAWA FIREFIGHTERS PENSION FUND                  ,11017953.9,16198471.559999999
2006,fire,PALATINE FIREFIGHTERS PENSION FUND                ,39408899.0,57867423.41
2006,fire,PALATINE RURAL FPD FIREFIGHTERS PENSION FUND      ,3753278.47,4091082.5
2006,fire,PALOS FPD PENSION FUND                            ,5167555.37,5787155.65
2006,fire,PALOS HEIGHTS FPD PENSION FUND                    ,4966004.03,5818920.11
2006,fire,PARIS FIREFIGHTERS PENSION FUND                   ,4340720.18,5861774.45
2006,fire,PARK FOREST FIREFIGHTERS PENSION FUND             ,7828968.35,14566494.95
2006,fire,PARK RIDGE FIREFIGHTERS PENSION FUND              ,26867224.32,38590303.3
2006,fire,PEKIN FIREFIGHTERS PENSION FUND                   ,13812011.99,35573058.93
2006,fire,PEORIA FIREFIGHTERS PENSION FUND                  ,102160104.25,156075734.49
2006,fire,PEOTONE FPD FIREFIGHTERS PENSION FUND             ,362648.21,339372.38
2006,fire,PERU FIREFIGHTERS PENSION FUND                    ,1310528.74,1701546.57
2006,fire,PINGREE GROVE & COUNTRYSIDE FPD FIREFIGHTER'S PENS,88088.21,123964.61
2006,fire,PLAINFIELD FPD FIREFIGHTERS PENSION FUND          ,632653.0,624751.94
2006,fire,PLEASANTVIEW FPD                                  ,18190528.82,22085009.28
2006,fire,PONTIAC FIREFIGHTERS PENSION FUND                 ,3070366.26,3934957.43
2006,fire,POSEN FIREFIGHTERS PENSION FUND                   ,498319.0,1061779.0
2006,fire,PRINCETON FIREFIGHTERS PENSION FUND               ,4516807.23,4784389.7
2006,fire,PROSPECT HEIGHTS FPD FIREFIGHTERS PENSION FUND    ,426660.88,352352.65
2006,fire,QUINCY FIREFIGHTERS PENSION FUND                  ,20920010.43,41209641.94
2006,fire,RIVER FOREST FIREFIGHTERS PENSION FUND            ,12170919.36,18683356.119999997
2006,fire,RIVERDALE FIREFIGHTERS PENSION FUND               ,4028514.13,4402395.28
2006,fire,ROBBINS FIREFIGHTERS PENSION FUND                 ,269990.31,277038.55
2006,fire,ROBERTS PARK FPD FIREFIGHTERS PENSION FUND        ,9101914.76,9755358.17
2006,fire,ROBINSON FIREFIGHTERS PENSION FUND                ,2794730.93,3441654.3600000003
2006,fire,ROCHELLE FIREFIGHTERS PENSION FUND                ,5979719.44,6515623.029999999
2006,fire,ROCK FALLS FIREFIGHTERS PENSION FUND              ,5595590.23,5558044.37
2006,fire,ROCK ISLAND FIREFIGHTERS PENSION FUND             ,22348534.4,45930010.1
2006,fire,ROCKFORD FIREFIGHTERS PENSION FUND                ,139128707.66,200640763.73000002
2006,fire,ROLLING MEADOWS FIREFIGHTERS PENSION FUND         ,18638346.03,37305335.64
2006,fire,ROMEOVILLE FIREFIGHTERS PENSION FUND              ,1435528.25,2198303.35
2006,fire,ROSELLE FIREFIGHTERS PENSION FUND                 ,2451376.23,3192626.16
2006,fire,RUTLAND/DUNDEE TWPS FPD FIREFIGHTER'S PENSION FUND,785916.55,1128671.6
2006,fire,SALEM FPD FIREFIGHTERS PENSION FUND               ,1562601.21,2130680.43
2006,fire,SAUK VILLAGE FIREFIGHTER PENSION FUND             ,44779.0,58730.25
2006,fire,SAVANNA FIREFIGHTERS PENSION FUND                 ,1212198.91,1476883.98
2006,fire,SCHAUMBURG FIREFIGHTERS PENSION FUND              ,61984544.92,95518580.92
2006,fire,SCHILLER PARK FIREFIGHTERS PENSION FUND           ,8150020.47,13034547.030000001
2006,fire,SHELBYVILLE FPD FIREFIGHTERS PENSION FUND         ,830713.33,1020757.13
2006,fire,SIGNAL HILL FPD FIREFIGHTERS PENSION FUND         ,285874.0,262105.68
2006,fire,SILVIS FIREFIGHTERS PENSION FUND                  ,148276.43,151463.47
2006,fire,SKOKIE FIREFIGHTERS PENSION FUND                  ,59545822.0,93110199.31
2006,fire,SOUTH BELOIT FIREFIGHTERS PENSION FUND            ,387757.33,929240.95
2006,fire,SOUTH CHICAGO HEIGHTS FIREFIGHTERS PENSION FUND   ,145036.48,268257.0
2006,fire,SOUTH ELGIN/COUNTRYSIDE FPD FIREFIGHTERS PENSION F,3200288.32,5889561.12
2006,fire,SOUTH HOLLAND FIREFIGHTERS PENSION FUND           ,5913366.0,7329806.88
2006,fire,SPRINGFIELD FIREFIGHTER'S PENSION FUND            ,76644606.23,152581468.07
2006,fire,ST CHARLES FIREFIGHTERS PENSION FUND              ,15587714.08,18265029.46
2006,fire,STERLING FIREFIGHTERS PENSION FUND                ,10407669.39,13474855.82
2006,fire,STILLMAN FPD PENSION FUND                         ,33841.34,36784.59
2006,fire,STREAMWOOD FIREFIGHTERS PENSION FUND              ,17241719.92,20983415.11
2006,fire,STREATOR FIREFIGHTERS PENSION FUND                ,4407848.37,7521742.62
2006,fire,SULLIVAN FPD FIREFIGHTERS PENSION FUND            ,2536949.97,3296269.65
2006,fire,SWANSEA FIREFIGHTERS PENSION FUND                 ,134639.55,210922.42
